Question,Option A,Option B,Option C,Option D,Correct Answer
Awadh The Mughal emperor who made Allahabad his capital ________ princely state was captured by the British on the pretext of ' misrule of the Nawab ' ?,Arjun Dev The East India Company,Ahmed Khan The,Shah Alam Which,Vishnu Parashuram Pandit,c
"Indian National Congress ( INC): Establishment , Working Methodology and Important Sessions (A) Establishment and important facts Description/Questions Answer The Indian National Congress was formed in— In the year The Indian National Congress was founded in— In ________ The first General Secretary of the Indian National Congress was- A O Hume Allan Octavian Hume ( AO Hume), a retired English ICS officer formed the Indian National Association in the year… On 28 December ________ , the Indian National Congress (INC) was founded in the premises of Gokuldas Tejpal Sanskrit School.",1784,1802,1885,1890,c
"Cabinet Mission Baldev Singh , a member of the Interim Government , the first government of independent India, was– Chief of Defence (Raksha Mantri) ________ who sent the Cripps Mission to India was- Winston Churchill When the Cabinet Mission came to India , the political party in power in England was– Labour Party Who was not a member of the Cabinet Mission?",The British Prime Minister,Indian National Movement,Charles Cornwallis At,Mountbatten Who,a
Calcutta The Governor General of India at the time of the establishment of the Indian National Congress was- Lord Dufferin The Bengal Sati Regulation ________ was introduced by the Governor General of India.,1806,1829,1824,1662,b
Kunwar Singh Who led the rebellion in Kanpur Nana Saheb and Tatya Who was exiled to Rangoon after the revolt of ________ ?,1854,1943,1510,1857,d
Rajagopalachari The beginning of the ________ period in India is considered to be— From the eighteenth century .............,modern,Khudiram,liberated,Grand,a
"C.R. Das , Motilal Nehru Famous by the name of ' Deshbandhu' is- ________ was associated with— M.R. Jayakar The Swaraj Party was founded to demand greater independence for the Indian people.",Chittaranjan Das Swaraj Party,Sikh Guru,Ajay Ghosh,Chauri Chauri,a
Mumbai The European community that established the first trade relations with ________ was first introduced in India The Portuguese people The first person to introduce printing press in India was Portuguese Which place was not a Portuguese colony ?,Sarvepalli Radhakrishnan After,India Portuguese Cashew,Gandhi Mahatma Gandhi,Thomas Babington Macaulay,b
"Bal Gangadhar Tilak The main architect in the process of reunification of extremists and moderates was- Annie Besant December ________ , the Indian National Congress and the Indian Muslim League held their sessions at the same time in– Lucknow Mainly associated with the establishment of the Home Rule League of Madras was– Annie Besant The Home Rule League was founded in Madras in September ________ by Indian nationalist Bal Gangadhar Tilak and Indian freedom fighter .........",1916,1804,1948,1921,a
He served with Gandhiji in ________ and performed significant service.,South Africa,Mir Osman Ali,India The Battle,Executive Council Satyendra Prasad Sinha It,a
Bahadur Shah Zafar (II) Under which law did the rule of India pass from the ________ to the British Crown ?,Narayana Guru The Young Bengal Movement,East India Company,Thane The,Vinayak Damodar Savarkar Freedom,b
"March 5 , ________ JOB MANTRA…By RD Sir (ARO 2021,LOWER PCS 2019) which Round Table Conference did Gandhiji participate ?",1891,1849,1927,1931,d
"Bhagwan Das The founder of Kashi Vidyapeeth is- Babu Shiv Prasad Gupta ________ , the Deccan Education Society was founded in Pune by— Vishnushastri Chiplunkar and Bal Gangadhar Tilak The establishment of the Deccan Education Society was related to— B.",1773,1680,1884,1889,c
Bhagat Singh The book written by Netaji Subhash Chandra Bose is- The Indian Struggle the famous work ‘ Anand Math ’ is – ________ edited in South Africa- Young India newspaper ' Hind Swaraj ' was written by— Mohandas Karamchand Gandhi The book ………… is called the ' Bible of Socialism ' .,Independence Description,Shop Company Ltd,Shri Bankim Chandra Chatterjee Gandhiji,Bombay Universities,c
"October 16 , ________ ( during the time of Lord Curzon) Swadeshi movement started in protest against which incident ?",1799,1923,1901,1905,d
M.R. Jayakar The reason responsible for the development of the modern national movement in India was not- Political diversity in India The first Indian to pass the “ Indian Civil Service” examination was- ________ first person to discuss the poverty line in pre-independence India was- Dadabhai Naoroji The first Factory Act during the colonial rule in India was passed in the year… 2.,Bombay Mission,Northeast India,Lord Wavell During,Satyendra Nath Tagore The,d
"The Company claimed that its authority was paramount, or supreme , and therefore its power was greater than that of the ________ states.",Reforms,Indian,found,Panchsheel,b
"Bithoor The first spark of independence was ignited by— Mangal Pandey JOB MANTRA…By RD Sir (ARO ________,LOWER PCS 2019) The Indian sepoys of the British Army played a significant role in the events immediately preceding the outbreak of the Indian Rebellion of 1857 .",2021,1918,1761,2018,a
"Sanskrit (in Banaras) JOB MANTRA…By RD Sir (ARO ________,LOWER PCS 2019) Hindu College in Banaras was established in ______ In 1791 Name the Dutchman who helped Raja Rammohan Roy in promoting modern education in India.",2024,2021,1888,1967,b
"August 9 , ________ Who founded the ' Naujavan Bharat Sabha ' ?",1925,1824,1929,1866,a
Zulfikar ________ did Bangladesh get the status of an independent country?,Legislative Assemblies English,Ali Bhutto When,British Parliament,Year February,b
New Delhi The Currency Building in the BBD Bagh or Dalhousie area of Kolkata was built in– In the year ________ The Victoria Memorial of Kolkata was proposed to be built by— Lord Curzon A book written by Jawaharlal Nehru is- A Bunch of Old Letters ' My Experiments with Truth' is an autobiography of– Mahatma Gandhi's The author of the book titled ' Why I am an Atheist' is ……….,1831,1833,1828,1876,b
"Bombay When the Permanent Settlement was introduced in Bengal for revenue collection by the East India Company , the Governor General of India was- Cornwallis Known as the ' Father of Civil Services in India'- to Lord Cornwallis S.No. Question/Statement Answer Governor General and Viceroy (Administrative Reforms and Functions) The charge of judicial murder of Raja Nanda Kumar has been leveled against… ________ had said about the state of ……… that “This cherry fruit will fall into our mouth one day ” – Awadh At the time when Arya Samaj was founded by Swami Dayanand Saraswati, the Viceroy of India was- Lord Northbrook The system of diarchy in Bengal was abolished by- Warren Hastings (British Governor) Signed the Tripartite Pact to intervene in the affairs of Afghanistan on behalf of the British government.",Khan The,Guru Nanak,Answer Who,Warren Hastings Governor General Lord Dalhousie,d
"Lord Irwin ' Simon Go Back' was coined by- Yusuf Meherally JOB MANTRA…By RD Sir (ARO ________,LOWER PCS 2019) Nehru Report ( 1928) was related to- from the constitutional framework The demand for colonial independence for India was first made Sir Tej Bahadur Sapru and Jayakar The President of the All Party Conference held in February 1928 Dr. M.A. Ansari Uttarakhand was formed by separating some districts from Uttar Pradesh.",2021,1680,1951,2023,a
Lord ________ and where did the first train run in India ?,Hindu Patriot,Reforms Report,Diwali Manifesto,Dalhousie When,d
The first war of Indian independence was known as— Revolt of ________ When was the revolt of ________ finally suppressed by the British?,1857,1498,1861,1767,a
"Gopal Krishna Gokhale JOB MANTRA…By RD Sir (ARO ________,LOWER PCS 2019) Opposed Mahatma Gandhi's joining the Khilafat Movement.",1795,2024,2021,1873,c
"Jayaprakash Narayan Abdur-Rahman and the British Raj's representative, Mr. Mortimer , signed the agreement establishing— ________ metro city whose name has not been changed since independence – Delhi The city of ……… in Punjab was earlier known as Ramdaspur.",Annie Besant December,Lokmanya Tilak The,Durand Line The,Ghadar Conspiracy,c
Gandhiji and Ambedkar the ________ start ?,Alivardi Khan,Daula The,Quit India Movement,Shah Zafar In,c
"Das Kapital Wrote the book ' Indian Home Rule ' M.K. Gandhi The famous novel ' Anand Math ' was originally written in the language of— Bengali The book 'India Wins Freedom' was written by- Maulana Abul Kalam The name of the author of the book “ Discovery of India” is- Jawaharlal Nehru ' India of My Dreams' is a collection of speeches and articles by— Mahatma Gandhi The book 'The Life Divine' was written by— Sri Aurobindo The book written by B.R. Ambedkar was- Annulment of Caste JOB MANTRA…By RD Sir (ARO ________,LOWER PCS 2019) ' Thoughts on Pakistan' is- Dr. B.",1741,1942,2021,2023,c
"Gateway of India The Hindustani singer from Allahabad, along with her famous contemporary Gauhar Jaan , had the privilege of performing for Emperor George V at the Delhi Durbar in ________.",1886,1889,1911,1910,c
Siraj-ud-Daulah and the British (Clive) Who was the Nawab of Bengal at the time of the Battle of Buxar ( ________) ?,1774,1815,1766,1764,d
Dhondo Keshav Karve (social reformer) ' The Deccan Sabha' was founded by— ________ was appointed by Lord Ripon.,Administration Description,Lord Canning Who,Australia The Safavid,Gopal Krishna Gokhale Hunter Commission,d
"The upper class is dead , physically and morally."" This statement was made by- Swami Vivekananda's the safety valve theory and opined that the ________ was the 'brainchild of Lord Dufferin'?",Saraswati Ramakrishna Mission Who,Prasad During India,Mangalore Treaty Tipu Sultan,Indian National Congress,d
"Sir John Simon ________ , a Cabinet Mission was sent to India by the British Government , which included – three members 31 December 1947 , the maximum representation of the ............",1989,1946,1949,1909,b
"Lord Dalhousie The Raja of Banaras was arrested by Warren Hastings in ________ Chait (Chet) Singh , one of the founders of the British Raj in India , came to India in the year— The Vernacular Press Act of 1878 was repealed during the tenure of Viceroy _______ Lord Ripon In 1877 , Viceroy ..........",1915,1509,1781,1783,c
"In the Swadeshi movement British journalist H.W. Nevinson was associated with – Swadeshi Movement The Governor General who partitioned Bengal was- Curzon The statement that “burning foreign cloth is a cruel waste” was made by- Rabindranath Tagore's At the time of partition of Bengal , the Lieutenant Governor of Bengal was- Sir Andrews Fraser ' Swadeshi' were- Dadabhai Naoroji ________ , the emphasis on giving 'self-government' to India was continuously laid on- Dadabhai Naoroji The boycott of British goods was first suggested by— Krishna Kumar Mitra The movement against the partition of Bengal ( 1905) was led by- Surendranath Banerjee The Swadeshi movement was led in Delhi by- Syed Haider Raza The Swadeshi movement in Madras was led by— Chidambaram Pillai JOB MANTRA…By RD Sir (ARO 2021,LOWER PCS 2019) “ The best way to deal with foreign clothes is to destroy them.” The statement was made by— Mahatma Gandhi 1905 resulted in— Creation of the Muslim- majority province of East Bengal The Viceroy of India, Lord Curzon, announced the partition of Bengal in the year ………….",1882,1908,1904,1888,c
"China Queen Elizabeth II recently became Britain's longest-reigning monarch , surpassing the record set by— ________ is a charter of rights issued by— King John of England A republic is not a country- China A new international monetary system was introduced under the Bretton Woods Agreement.",Queen Victoria Magna Carta,Jagat Narayan Mulla Kakori Conspiracy Case,Mission Baldev Singh,All Party Conference,a
"Sir Syed Ahmed Khan's Mohammedan Anglo-Oriental College , Aligarh was established in— In ________ The ' Mohammedan Literary Society ' , established in Calcutta in 1863 , was founded by— Nawab Abdul Latif Known as the 'Father of Muslim Renaissance' in Bengal— Nawab Abdul Latif Khan The Begums of Bhopal established a primary school for girls in the early twentieth century at ____ Aligarh was founded in 1932 by ______ for the purpose of eradicating the evil of untouchability.",1953,1875,1785,1873,b
"Kamaladevi Chattopadhyay The All Bengal Civil Disobedience Council was formed in Bengal by— J.M. Sengupta The Dandi March, a non-violent protest organised by Mahatma Gandhi against the British salt monopoly, ended in— On April 6 , ________ In Indian history, the date April 6 , ________ is known as- Mahatma Gandhi for the Dandi March Gandhiji started the Dandi March in for breaking the salt law After Gandhiji's arrest, the march to attack Dharasana Salt Works was led by- Abbas Tyabji Where was Mahatma Gandhi when Congress workers attacked the Dharasana salt warehouse?",1801,2021,1930,1932,c
Bardoli The Muslim who carried the bier of Bal Gangadhar Tilak along with Mahatma Gandhi – Shaukat Ali He gave up his legal practice during the Non-________.,March Mahatma Gandhi,National Liberation Federation,Ali Jinnah,Cooperation Movement,d
Gopal ________ which state did the Chauri Chaura incident take place ?,New Delhi,Krishna Gokhale In,Raja Nanda Kumar,Black Hole,b
Mahatma ________ was ordered to spend his first year in India with his ears open and mouth shut.,On October,Acts Important,Gandhi Mahatma Gandhi,Subhas Chandra Bose,c
"Shimla Treaty The Mountbatten Plan (June ________) provided for a referendum in the province of— Balochistan The plan for the partition of India is known as— 3 plan On 15 August ________ , India's first Prime Minister Jawaharlal Nehru hoisted the Indian national flag atop the ______ of the Red Fort.",1960,1943,1947,1921,c
Mahatma ________ magazines were ' Common Wheel ' and ' New India ' ?,Shankar Nair Rabindranath Tagore,Ananda Mohan Among,Gandhi Whose,Singh The,c
"Lucknow ( ________) The session of the Indian National Congress which was famous for the reunion of two factions in ________ was- Lucknow At the Lucknow session of the Congress in ________ , leaders of both moderate and extremist ideologies came together.",1916,1951,1781,1915,a
The British showed keenness to introduce the language into Indian ________.,Octavian,legalise,society,census,c
"This battle took place in the year… The East India Company obtained 'Diwani' rights over Bengal and Bihar through- In ________ granted 'Diwani rights' (right to collect revenue and settle civil cases in Bengal , Bihar and Orissa) to the East India Company in the year… The Battle of Buxar was fought in the year… 1764 AD The trade of the British East India Company expanded through— After the British victory at the Battle of Plassey in 1757 In the Battle of Plassey in 1757 , the army of the East India Company was led by— Robert Clive The battles of Plassey and Buxar established the British rule in– In Bengal Murshid Quli Khan declared himself the Nawab of Bengal and shifted his capital from Dhaka to ______.",2019,1740,1765,1763,c
"Second ________, in his letter to Lord Irwin, made demands , some of which were accepted as the Gandhi-Irwin Pact.",Round Table Conference Mahatma Gandhi,Hindi Journalism Day,First World War,English Royal Charter,a
"Bombay to Thane The first passenger train in India was started in the state of— Maharashtra JOB MANTRA…By RD Sir (ARO ________,LOWER PCS 2019) The first revenue settlement in Bombay Deccan was conducted in the year…..",2022,1761,2021,1853,c
"Khilafat Movement Gandhi hoped that by combining non-cooperation with — —— , India's two main religious communities , Hindus and Muslims , could collectively end colonial rule— Khilafat Movement The Khilafat Movement in India was started under the rule Lord Chelmsford The Non-Cooperation Movement was called off by— Causes of the Chauri Chaura incident The non-cooperation movement was withdrawn by— In February ________ As a direct result of the Chauri Chaura incident, Mahatma Gandhi stopped the non-cooperation movement at the national level.",1817,1921,1922,1854,c
"Key statements , slogans and titles ( Quotes, Slogans & Titles) Description/Questions Answer / ________ was described as ""a great soul in the guise of a beggar"" Rabindranath Tagore “ Total Revolution” was given by- Jayaprakash Narayan “ Indian nationalism is an elite phenomenon , created by lawyers, doctors and landlords.” This statement is from- Mahatma Gandhi's "" India's only hope lies in its people.",Hind Swaraj The,Person Mahatma Gandhi,In October,When Subhash Chandra Bose,b
Lord Wellesley The Viceroy of India who initiated the creation of elected local government bodies was- Lord Ripon The Governor General during the Sepoy Mutiny was- Lord Canning The Viceroy at the time of the formation of the Royal Commission on Civil Services in ________ was— Lord Hardinge The abolition of the practice of Sati was one of the greatest social reforms in India.,1912,1911,1876,1823,a
"In the context of Colonial India , the ________ report deals with— Education 2.",Bhulabhai Desai Subhash Chandra Bose,China The Battle,Hartog Committee,Raja Ram Mohan Madras,c
"The historic resolution of ""Purna Swarajya"" (complete independence) was passed by the ________ in the ............",Appearance The,Pargana Baraut,Ram Prasad,Indian National Congress,d
The other two were: ________ and Lala Lajpat Rai 3.,Vivekananda Who,Bal Gangadhar Tilak,Azad Hind,The Act,b
Bose (Subhas Chandra Bose) Subhash Chandra Bose was nominated as the President of the Haripura Congress session of ________ .,1926,1912,1936,1938,d
"Chittaranjan Das and Motilal Nehru JOB MANTRA…By RD Sir (ARO ________,LOWER PCS 2019) When did the Kakori train action (robbery) take place ?",1872,1924,2026,2021,d
Bombay The first session of the Indian National Congress was held in December ________ in- Bombay The Indian National Congress was founded when 72 delegates from across the country met in December ________ at— Bombay The Governor at the time of formation of Indian National Congress in the year ________ was- Lord Dufferin The Congress was ridiculed as representing an 'extreme minority' of people by- Lord Dufferin He ridiculed the Congress by calling it the representative of a microscopic minority of the people.,1886,1770,1885,1938,c
"India Gate The famous Victoria Terminus station (presently Chhatrapati Shivaji Maharaj Terminus) , Mumbai was built during the period Between ________ and Sheesh Mahal situated in Patiala was built by- Maharaja Narinder Singh Edwin Lutyens and Herbert Baker are the two architects who are credited with designing the city of _______ .",1876,1878,1933,1503,b
"Captain Mohan Singh (later led by ________) Who gave the slogan "" Give me blood , I will give you freedom"" ?",Daula The,Peshwa Bajirao,Subhash Chandra Bose,Ghadar Conspiracy,c
________ and bread Where did the rebellion begin ?,Lotus,event,preached,demanded,a
"Social and Religious Reforms: Important Personalities (A) Raja Ram Mohan Roy and the Brahmo Samaj Description/Questions Answer / Year In ________ , the ' Brahmo Samaj ' was founded in— by Raja Ram Mohan Roy The Indian leader who started the movement for political reforms in India was- Raja Ram Mohan In 1815 , Ram Mohan Roy founded a new religious organization called the .........",1951,1833,1884,1828,d
"Hawa Mahal JOB MANTRA…By RD Sir (ARO ________,LOWER PCS 2019) Before being liberated by the Indian Army , Goa was a state of— Portuguese The first Indian appointed to the Viceroy's Executive Council Satyendra Prasad Sinha It is believed that when the Bhoodan movement started, Vinoba Bhave arrived to address the problems of landless Harijans.",1662,2024,2021,1854,c
"Rash ________ "" Give me blood , I will give you freedom"" ?",Sir Andrews Fraser,Pakistan September,Khudiram Freedom,Behari Bose,d
"March 12, ________ Bhagat Singh , Sukhdev and Rajguru hanged ?",1880,1896,1926,1930,d
Lord Canning Who was the Mughal Emperor at the time of the Revolt of ________ ?,1930,1857,1860,1922,b
"Atmaram Pandurang JOB MANTRA…By RD Sir (ARO ________,LOWER PCS 2019) founded ' Satyashodhak Samaj ' and was the author of the book ' Gulamgiri ' ?",1940,2022,2021,1866,c
"The English East India Company obtained the Diwani of Bengal in the year… The Mughal Emperor Shah Alam II appointed the Diwan of the East India Company for the Bengal province— In the year JOB MANTRA…By RD Sir (ARO ________,LOWER PCS 2019) The British East India Company captured Pondicherry (Puducherry) from the French in the year ______.",1791,2021,2019,1806,b
Development of Education and Press in ________/Questions Answer / Year / Person Who advocated for the introduction of western education and English language in India?,Modern India Description,Ghosh Who,Sadler Commission,Bloc When,a
