Question,Option A,Option B,Option C,Option D,Correct Answer
The capital of Vajji Mahajanapada was:,Rajagriha,Vaishali,Champa,Pataliputra,b
Which dynasty ruled Magadha after the Nanda dynasty?,Haryanka dynasty,Mauryan dynasty,Avanti dynasty,Vajji dynasty,b
Bimbisara was the king of which dynasty?,Nanda dynasty,Mauryan dynasty,Haryanka dynasty,Avanti dynasty,c
"In the fourth century BC, the capital of Magadha was shifted to:",Rajgir,Vaishali,Pataliputra,Champa,c
The most important fundamental principle of Jainism is:,Satya,Brahacharya,Ahimsa,Asteya,c
Shvetambara and Digambara are sects of which religion?,Buddhism,Hinduism,Jainism,Sikhism,c
Who was the 23rd Tirthankara of Jainism?,Mahavira,Rishabhadeva,Parshvanatha,Nandivardhan,c
Who was the first Jain Tirthankara?,Mahavira,Rishabhadeva,Parshvanatha,Nandivardhan,b
To whom is the Soniji Ki Nasian temple of Ajmer dedicated?,Lord Mahavira,Lord Parshvanatha,Lord Rishabhadeva,Lord Gautama Buddha,c
The water temple related to Jainism was built by:,King Ajatashatru,King Bimbisara,King Nandivardhan,King Dhanananda,c
"Match the following:
Column I
(A) First Capital of Magadha
(B) Capital of Vajji
Column II
(1) Vaishali
(2) Rajagriha","A-1, B-2","A-2, B-1","A-2, B-2","A-1, B-1",b
The 24th or the last Jain Tirthankara was:,Rishabhadeva,Parshvanatha,Mahavira,Nandivardhan,c
Bimbisara belonged to which dynasty?,Nanda dynasty,Mauryan dynasty,Haryanka dynasty,Gupta dynasty,c
Who was the first ruler of the Haryanka dynasty from Magadha?,Udayin,Ajatashatru,Bimbisara,Nandivardhan,c
The organization named Gaccha is related to:,Buddhism,Hinduism,Jainism,Ajivika,c
The first empire of ancient India to extensively use elephants in warfare was:,Mauryan,Vajji,Nanda,Magadha,d
How many great powers (Mahajanapadas) existed during the lifetime of Lord Gautama Buddha?,12,14,16,18,c
Which Mahajanapada had Champa as its capital?,Vajji,Magadha,Anga,Avanti,c
The Mauryan dynasty succeeded which dynasty in ruling Magadha?,Haryanka,Shunga,Kushana,Nanda,d
"Jivaka, the famous physician, served in the court of:",Ajatashatru,Dhanananda,Udayin,Bimbisara,d
Which ruler of the Haryanka dynasty was the son of Ajatashatru?,Bimbisara,Dhanananda,Udayin,Parshvanatha,c
Which Magadha emperor annexed Anga into his empire?,Ajatashatru,Dhanananda,Udayin,Bimbisara,d
What is a Tirthankara called in Jainism?,A destroyer of evil,The protector of religion and a spiritual teacher,The creator of the universe,A celestial being,b
What is it called when a Tirthankara leaves his mortal body?,Moksha,Samadhi,Nirvana,Rebirth,c
Which Agama describes non-violence in Jainism?,Tripitaka,Sutrakritanga Sutra,Anguttara Nikaya,Dhammapada,b
Who is considered the first Tirthankara of Jainism?,Mahavira,Parshvanatha,Rishabhanatha,Gautama Buddha,c
Vardhamana Mahavira was which Tirthankara of Jainism?,First,Twenty-third,Twenty-fifth,Twenty-fourth,d
"Among the five vows of Jainism, which one means non-attachment?",Ahimsa,Satya,Asteya,Aparigraha,d
Who gave Jainism its present form?,Rishabhanatha,Parshvanatha,Mahavira,Bhadrabahu,c
At which place was Swami Mahavira born?,Sravasti,Lumbini,Kundagrama,Pataliputra,c
The teachings of Mahavira are currently available at which location?,Ayodhya,Vallabhi in Gujarat,Mathura,Vaishali,b
"The word 'Jain' is derived from the Sanskrit word 'Jina', which means:",Teacher,Victor,Preacher,Liberator,b
"In which state is the Palitana temple, a Jain pilgrimage site, located?",Rajasthan,Maharashtra,Gujarat,Madhya Pradesh,c
The Digambara sect is related to which religion?,Buddhism,Jainism,Hinduism,Sikhism,b
Lord Mahavira was born in the early sixth century BC at:,Kushinagar,Vaishali,Rajgir,Pawapuri,b
What is the original name of Lord Mahavira?,Siddhartha,Gautama,Vardhamana,Rahul,c
Jain monastic institutions are called:,Viharas,Basadis,Monasteries,Ashrams,b
Mahavira is considered the last Tirthankara among the how many Tirthankaras?,22nd,23rd,25th,24th,d
"Parshvanatha, the son of King Ashvasena of Banaras, became which Tirthankara of Jainism?",First,Twenty-second,Twenty-third,Twenty-fourth,c
The word Shvetambara is associated with which religion?,Buddhism,Hinduism,Jainism,Sikhism,c
Who was the founder of Jainism?,Mahavira,Parshvanatha,Rishabhadeva,Gautama Buddha,c
The Jain Kalpasutra was composed by:,Mahavira,Parshvanatha,Bhadrabahu,Gautama Buddha,c
"The supreme goal of human life is 'Kaivalya', which means:",To attain enlightenment,To conquer desires,To achieve salvation,To gain wealth,b
A significant center of study during the Pala period in India was:,Nalanda,Taxila,Vikramshila,Valabhi,c
The most important teachers of Vikramshila University were:,"Virochana, Atisha, Dipankara and Ratnakar Shanti","Nagarjuna, Asanga, Vasubandhu and Dignaga","Aryabhata, Brahmagupta, Bhaskara and Varahamihira","Panini, Patanjali, Katyayana and Pingala",a
The excavation of Taxila University was carried out by:,Alexander Cunningham,John Marshall,James Prinsep,Aurel Stein,b
Who was Mahavira's first follower?,Anuyoginidvara,Jamali,Ajatashatru,Bimbisara,b
"The principle of Triratna (Right Faith, Right Knowledge, Right Conduct) is the glory of which religion?",Buddhism,Hinduism,Jainism,Sikhism,c
"The founder of the ""Ajivaka"" sect was:",Gautama Buddha,Mahavira,Makkhali Gosala,Ajita Kesakambali,c
Early Jain literature was written in which language?,Sanskrit,Pali,The Ardha-Magadhi language,Prakrit,c
Yapaniya was a sect of:,Buddhism,Hinduism,Jainism,Ajivika,c
The word Tirthankara is related to:,Buddhism,Hinduism,Jainism,Sikhism,c
Where was Swami Mahavira born?,Sravasti,Kundagrama,Lumbini,Pava,b
"From which Sanskrit word is the word 'Jain' derived, and what does it mean?","'Karma', which means 'action'","'Dharma', which means 'righteousness'","'Jina', which means 'Victor'","'Ahinsa', which means 'non-violence'",c
The Digambara sect is related to which of the following religions?,Buddhism,Hinduism,Jainism,Sikhism,c
"Match the following:

Column I
(A) Rishabhanatha
(B) Mahavira
(C) Parshvanatha

Column II
(1) 23rd Tirthankara
(2) 24th Tirthankara
(3) First Tirthankara","A-3, B-1, C-2","A-2, B-3, C-1","A-3, B-2, C-1","A-1, B-2, C-3",c
What is 'Nirvana' known as in Jainism?,A state of enlightenment,The final sermon of Mahavira,When a Tirthankara leaves his mortal body,The ultimate sacrifice,c
"What does 'Kaivalya', the supreme goal of human life in Jainism, mean?",To attain peace,To conquer desires,To achieve enlightenment,To gain knowledge,b
The Shvetambara Agama was finally compiled in which Jain council?,Vallabhi,Pawapuri,Pataliputra,Ayodhya,c
For which religious group is Prabhasgiri a pilgrimage site?,Buddhists,Charvakas,Jains,Hindus,c
Which religion does NOT subscribe to the concept of a 'world-destroying deluge'?,Hinduism,Buddhism,Jainism,Sikhism,c
The holy books of the Jains are collectively known as:,Tripitaka,Jataka Tales,Agama Siddhanta,Vedas,c
Which philosophical school rejected the belief in reincarnation?,Jainism,Buddhism,Charvaka,Hinduism,c
Who was the last Tirthankara in Jainism?,Rishabhadeva,Sambhavanatha,Vardhamana Mahavira,Suvidhinatha,c
At which location did Lord Mahavira attain Moksha?,Vallabhi,Shravasti,Pawapuri,Ayodhya,c
How many Tirthankaras are recognized in Jainism?,12,20,24,30,c
Vardhamana Mahavira was the son of the chief of which Kshatriya clan?,Maurya,Gupta,Shatrika (or Jnatrika),Nanda,c
'Paryushana Parva' is celebrated by which community?,The Buddhist community,The Jain community,The Hindu community,The Sikh community,b
In which present-day state was Lord Mahavira born?,Uttar Pradesh,Gujarat,Bihar,Madhya Pradesh,c
Santhara is a religious rite practiced by which community?,Buddhism,Jainism,Hinduism,Sikhism,b
Which city is recognized as the birthplace of the first and fourth Jain Tirthankaras?,Pabhosa,Shravasti,Ayodhya,Kakandi,c
"According to Jain philosophy, what does the word 'Jina' signify?",Teacher,King,Victor,Saint,c
Where are the teachings of Mahavira currently preserved?,"Pataliputra, Bihar","Vallabhi, Gujarat","Kapilavastu, Nepal","Shravasti, Uttar Pradesh",b
"Match the following Tirthankaras with their birthplaces:

   I. Sambhavanatha      A. Ayodhya
  II. Suvidhinatha      B. Pabhosa
 III. Rishabhanatha     C. Shravasti
  IV. Padmaprabhu       D. Kakandi

Choose the correct sequence:","I-A, II-B, III-C, IV-D","I-C, II-D, III-A, IV-B","I-B, II-A, III-D, IV-C","I-D, II-C, III-B, IV-A",b
Gautama Buddha attained knowledge on the banks of which river?,Ganga,Yamuna,Niranjana,Saraswati,c
'Tripitaka' is primarily related to which religion?,Jainism,Hinduism,Buddhism,Sikhism,c
Which historical figure was a follower of Buddhism?,Chandragupta Maurya,Ashoka,Kanishka,Harshavardhana,b
Which ruler is known for propagating Buddhism abroad?,Kanishka,Ashoka,Harshavardhana,Chandragupta Maurya,b
'Jataka tales' are associated with the life and teachings of:,Vardhamana Mahavira,Rishabhadeva,Gautama Buddha,Parshvanatha,c
In which city was the third Buddhist council held?,Kapilavastu,Ayodhya,Pataliputra,Vallabhi,c
The Shakya dynasty rulers governed which of the following places?,Pataliputra,Shravasti,Kapilavastu,Ayodhya,c
Which philosophy rejected the belief in reincarnation?,Jainism,Buddhism,Charvaka,Hinduism,c
Who was the last Tirthankara of the Jains?,Rishabhadeva,Parshvanatha,Sambhavanatha,Vardhamana Mahavira,d
'Santhara' is a religious rite belonging to which community?,Buddhist,Jain,Hindu,Sikh,b
'Tripitaka' is primarily associated with which religion?,Jainism,Hinduism,Buddhism,Sikhism,c
The 'Jataka tales' are primarily related to the life and teachings of:,Rishabhadeva,Parshvanatha,Vardhamana Mahavira,Gautama Buddha,d
Which place was ruled by the Shakya dynasty?,Pataliputra,Ayodhya,Kapilavastu,Shravasti,c
Which of the following religions does NOT believe in the concept of 'world-destroying deluge'?,Hinduism,Buddhism,Jainism,Sikhism,c
The holy books of the Jains are called:,Tripitaka,Jataka Tales,Agama Siddhanta,Vedas,c
The religion that had 24 Tirthankaras was:,Buddhism,Hinduism,Jainism,Sikhism,c
Who among the following was a follower of Buddhism?,Chandragupta Maurya,Ashoka,Kanishka,Harshavardhana,b
Who propagated Buddhism abroad?,Chandragupta Maurya,Ashoka,Kanishka,Harshavardhana,b
'Jataka tales' are related to which figure?,Mahavira,Parshvanatha,Rishabhadeva,Gautama Buddha,d
At which location did Gautama Buddha deliver his inaugural sermon?,Kushinagar,Bodh Gaya,Sarnath,Rajgir,c
The first Buddhist council convened at which of the following locations?,Vaishali,Kushinagar,Sarnath,Rajgir,d
In which city is a 200-foot-tall bronze statue of Lord Buddha planned to be installed?,Sarnath,Bodh Gaya,Rajgir,Kushinagar,d
Where did Buddha attain Mahaparinirvana?,Bodh Gaya,Sarnath,Vaishali,Kushinagar,d
Which monument is associated with Gautama Buddha's propagation of his divine knowledge?,Simhachaturmukha pillar,Sarnath pillar,Mahabodhi Temple Complex,Vaishali Stupa,c
"According to Buddhist belief, where did Gautama Buddha attain Parinirvana after his death?",Bodh Gaya,Sarnath,Rajgir,Kushinagar,d
Which of the following is NOT a Tipitaka?,Sutta Pitaka,Vinaya Pitaka,Abhidhamma Pitaka,Upasaka Pitaka,d
What title was Gautama known by after attaining knowledge?,Siddhartha,Shakya,Nagarjuna,Buddha,d
What is the significance of Bodh Gaya as a Buddhist pilgrimage center?,Buddha delivered his last sermon here.,Buddha was born here.,Gautama Buddha attained knowledge here.,The first Buddhist Council was held here.,c
"In which present-day state is Sarnath, the location of Buddha's first sermon, situated?",Bihar,Madhya Pradesh,Uttar Pradesh,West Bengal,c
Which of the following figures is identified as a Buddhist philosopher?,Kalasoka,Siddhartha,Nagarjuna,Shakya,c
Buddha's first sermon to his five disciples at Sarnath is referred to as:,Mahaparinirvana,Tripitaka,Dharmachakrapravartana,Parinirvana,c
The second Buddhist council in Vaishali was conducted during the reign of:,Ashoka,Kanishka,Kalasoka,Harshavardhana,c
Therigatha is part of which collection of verses composed by nuns?,Vinaya Pitaka,Abhidhamma Pitaka,Sutta Pitaka,Upasaka Pitaka,c
Which of the three Pitakas is specifically related to philosophical matters?,Vinaya Pitaka,Sutta Pitaka,Abhidhamma Pitaka,Upasaka Pitaka,c
Where did Gautama (Siddhartha) meditate for six years before going to Bodh Gaya?,Sarnath,Rajgir,Kushinagar,Pragbodhi,d
Gautama Buddha belonged to which Gana?,Maurya,Gupta,Shakya,Kushan,c
In which city did Gautama Buddha attain knowledge?,Sarnath,Rajgir,Kushinagar,Bodh Gaya,d
Which of the following is a sacred text associated with Buddhism?,Ramayana,Mahabharata,Tripitaka,Bhagavad Gita,c
Hinayana and Mahayana are sects of which religion?,Jainism,Hinduism,Buddhism,Sikhism,c
The Simhachaturmukha pillar is located at:,Vaishali,Kushinagar,Bodh Gaya,Sarnath,d
The concept of Bodhisattva is related to which branch of Buddhism?,Theravada Buddhism,Hinayana Buddhism,Mahayana Buddhism,Vajrayana Buddhism,c
Where is the planned installation site for a 200-foot-tall bronze statue of Lord Buddha?,Sarnath,Vaishali,Kushinagar,Bodh Gaya,c
From which monument did Gautama Buddha propagate his divine knowledge of Buddhism?,Simhachaturmukha pillar,Mahabodhi Temple Complex,Dhamma-Chakra-Pravartana Mudra,Sarnath pillar,b
"According to Buddhist belief, Gautama Buddha attained Parinirvana in which location after his death?",Bodh Gaya,Vaishali,Kushinagar,Sarnath,c
The first sermon of Lord Buddha after attaining knowledge was given in:,Kushinagar,Bodh Gaya,Sarnath,Rajgir,c
What is the significance of Sarnath for Buddhists?,Buddha attained Mahaparinirvana here,Buddha attained knowledge here,Buddha gave his first sermon here,The second Buddhist council was held here,c
Who among the following was a Buddhist philosopher?,Kalasoka,Shakya,Nagarjuna,Buddha,c
Therigatha is a part of which Pitaka?,Vinaya Pitaka,Abhidhamma Pitaka,Sutta Pitaka,Upasaka Pitaka,c
Which Pitaka relates to philosophical matters?,Sutta Pitaka,Vinaya Pitaka,Abhidhamma Pitaka,Upasaka Pitaka,c
"Before going to Bodh Gaya for final enlightenment, Gautama meditated for six years at:",Sarnath,Rajgir,Pragbodhi,Vaishali,c
Which of the following is a sacred text related to Buddhism?,Upasaka Pitaka,Therigatha,Tripitaka,Pragbodhi,c
What title did Gautama acquire after attaining knowledge?,Nagarjuna,Therigatha,Buddha,Kalasoka,c
Why is Bodh Gaya a significant Buddhist pilgrimage center?,Buddha delivered his first sermon here.,Buddha attained Mahaparinirvana here.,Buddha attained knowledge here.,The second Buddhist council was held here.,c
Sarnath's importance for Buddhists primarily stems from which event?,Buddha's birth.,Buddha's Mahaparinirvana.,Buddha's attainment of knowledge.,Buddha's first sermon.,d
Which individual is identified as a Buddhist philosopher in the provided text?,Kalasoka,Nagarjuna,Upasaka,Therigatha,b
Where did Lord Buddha give his first sermon after attaining knowledge?,Kushinagar,Bodh Gaya,Sarnath,Vaishali,c
Therigatha is a part of which Buddhist scripture?,Vinaya Pitaka,Abhidhamma Pitaka,Sutta Pitaka,None of the above,c
"Before attaining enlightenment in Bodh Gaya, where did Gautama meditate for six years?",Sarnath,Kushinagar,Rajgir,Pragbodhi,d
The Vinaya and Sutta Pitakas are compilations of the teachings of whom?,Mahavira,Gautama Buddha,Parshvanatha,Rishabhanatha,b
"What is the 'Adittapariyaya Sutta' known as, among the teachings of Gautama Buddha?",The Eightfold Path,The Fire Sermon,The First Sermon,The Great Renunciation,b
Who is the author of the epic poem 'Buddhacharita'?,Kalidasa,Tulsidas,Ashvaghosha,Banabhatta,c
Where was Gautama Buddha born?,Bodh Gaya,Kushinagar,Sarnath,Lumbini,d
Which Buddhist text outlines the rules for monks?,Sutta Pitaka,Abhidhamma Pitaka,Vinaya Pitaka,Jataka Tales,c
What was the primary purpose of building Stupas?,Residential dwellings for monks,To hold sacred relics,Places for public gatherings,Military defense structures,b
Under which type of tree did Queen Mayadevi give birth to Gautama Buddha?,Banyan tree,Peepal tree,Neem tree,Sal tree,d
The foundation of Buddhism is based on how many great truths and the eightfold path?,"Two, six","Three, seven","Four, eight","Five, nine",c
The Tripitaka is the earliest collection of the teachings of which religion?,Hinduism,Jainism,Buddhism,Sikhism,c
Where did Gautama Buddha attain enlightenment?,Sarnath,Lumbini,Bodh Gaya,Kushinagar,c
In which Indian state is Bodh Gaya located?,Uttar Pradesh,Madhya Pradesh,Bihar,West Bengal,c
Which language did Gautama Buddha primarily use in his sermons?,Sanskrit,Prakrit,Pali,Magadhi,c
The Jataka tales primarily describe what?,Teachings of Mahavira,Political events of the Mauryan Empire,Birth and previous lives of the Buddha,Stories of ancient Indian kings,c
In which century B.C. was religious unrest observed in India with the rise of Jainism and Buddhism?,Fourth,Fifth,Sixth,Seventh,c
What was the name of Gautama Buddha's mother?,Yashodhara,Mahapajapati Gotami,Maya Devi,Ambapali,c
"Which architectural style mainly consists of Chaityas, Viharas, Stupas, and Pillars?",Hindu,Jain,Buddhist,Mauryan,c
In which country is the Buddhist pilgrimage site 'Temple of the Tooth' located?,India,Nepal,Sri Lanka,Thailand,c
Where is the Borobudur Buddhist temple located?,Cambodia,Indonesia,Malaysia,Vietnam,b
The paintings of the Ajanta caves are proof of the golden age of which religion in India?,Jainism,Hinduism,Buddhism,Ajivika,c
What do the paintings of the Ajanta caves primarily depict?,Scenes from the Ramayana,Events from the Mahabharata,Jataka tales,Life of the Mauryan emperors,c
In which present-day state did Buddha die?,Bihar,Uttar Pradesh,Madhya Pradesh,Nepal,b
What is the event of Buddha's life known as 'Mahabhinishkramana'?,The First Sermon,The Great Renunciation,The Enlightenment,The Death of Buddha,b
The teachings of Buddha are mainly related to:,Political strategies and warfare,Economic policies and trade,Purity and sanctity of conduct,Social hierarchies and caste systems,c
Which event of Buddha's life is depicted by 'the wheel with a deer' in Indian art?,His birth,His enlightenment,His first sermon,His death,c
In which city did Buddha give the most sermons?,Bodh Gaya,Sarnath,Shravasti,Vaishali,c
Where was the entry of women as nuns in the Buddhist Sangha permitted by Buddha?,Sarnath,Shravasti,Kushinagar,Vaishali,d
Which of the following is known as the fire sermon among the teachings of Gautama Buddha?,Dhammacakkappavattana Sutta,Anattalakkhana Sutta,Adittapariyaya Sutta,Mangala Sutta,c
The epic poem 'Buddhacharita' was authored by whom?,Nagarjuna,Vasubandhu,Ashvaghosha,Asanga,c
To which religion is the Tripitaka holy scripture related?,Jainism,Hinduism,Buddhism,Ajivika,c
"In Jataka tales, whose birth and previous lives are described?",Mahavira,The Buddha,Krishna,Rama,b
The paintings of the Ajanta caves depict which of the following?,Panchatantra tales,Ramayana,Mahabharata,Jataka tales,d
In which place did Buddha die?,Bodh Gaya,Sarnath,Kushinagar in Uttar Pradesh,Lumbini,c
The place where Buddha died is located in:,Bihar,Madhya Pradesh,Uttar Pradesh,Nepal,c
Buddhism is primarily based on how many great truths and what number of fold path?,"Two, six","Three, seven","Four, eight","Five, nine",c
Buddhist architecture mainly consists of which of the following structures?,"Temples, Mosques, Churches, Synagogues","Chaityas, Viharas, Stupas and Pillars","Pyramids, Obelisks, Tombs, Gardens","Castles, Forts, Palaces, Mansions",b
In which of the following locations did Gautama Buddha deliver his first religious sermon?,Vaishali,Bodh Gaya,Sarnath,Pataliputra,c
The first human statues to be worshipped in India were of whom?,Mahapajapati Gotami,Ashoka,Kanishka,The Buddha,d
Who was the first woman to be ordained as a Buddhist nun?,Yashodhara,Amrapali,Mahapajapati Gotami,Sanghamitta,c
Which of the following is considered the oldest stupa from the Buddhist period?,Dhamek Stupa,Sanchi Stupa,Bharhut Stupa,Amaravati Stupa,b
Where did Buddha meditate for several days under a peepal tree?,Sarnath,Kushinagar,Lumbini,Bodh Gaya,d
In which text are the rules for Buddhist monks living in the 'Sangha' found?,Abhidhamma Pitaka,Sutta Pitaka,Vinaya Pitaka,Jataka Tales,c
Who patronized the first Buddhist council?,Ashoka,Kanishka,Ajatashatru,Harshavardhana,c
Most of the texts of Buddhism were written in which language?,Sanskrit,Prakrit,Pali,Magadhi,c
During whose reign was Buddhism divided into Mahayana and Hinayana?,Ashoka,Harshavardhana,Ajatashatru,Kanishka,d
The word 'stupa' is related to which event in Gautama Buddha's life?,Birth,Enlightenment,First Sermon,Death,d
The sermons of Gautama Buddha are mainly found in which of the following?,Vinaya Pitaka,Abhidhamma Pitaka,Sutta Pitaka,All of the above,c
"During the reign of Kanishka, the site chosen for the Fourth Buddhist Council was:",Pataliputra,Vaishali,Kashmir,Bodh Gaya,c
At which Buddhist site in India did Gautama Buddha first preach his religion?,Bodh Gaya,Kushinagar,Sarnath,Sravasti,c
"Kye Gompa, the largest center of Buddhist education in the Western Himalayas, is located in:",Sikkim,Arunachal Pradesh,Himachal Pradesh,Uttarakhand,c
"The Mauryan dynasty was founded in Magadha, which is currently known as:",Uttar Pradesh,Bihar,Odisha,West Bengal,b
Who was the last ruler of the Mauryan dynasty?,Chandragupta Maurya,Ashoka,Bindusara,Brihadratha,d
The person whose name was also 'Devanampiya Piyadassi' was:,Chandragupta Maurya,Bindusara,Mauryan Emperor Ashoka,Kanishka,c
The rules for Buddhist monks residing in the 'Sangha' are detailed in which text?,Sutta Pitaka,Abhidhamma Pitaka,Vinaya Pitaka,Jataka Tales,c
In which location did Buddha deliver his last sermon before his Mahaparinirvana?,Sarnath,Bodh Gaya,Kushinagar,Vaishali,d
Where are the sermons of Gautama Buddha primarily found?,Vinaya Pitaka,Abhidhamma Pitaka,Sutta Pitaka,All of the above,c
The person known by the name 'Devanampiya Piyadassi' was which Mauryan Emperor?,Chandragupta Maurya,Bindusara,Ashoka,Dasharatha,c
Gautama Buddha delivered his inaugural religious sermon in which location?,Bodh Gaya,Vaishali,Sarnath,Pataliputra,c
The earliest human statues venerated in India were those of whom?,Mahapajapati Gotami,Ajatashatru,Kanishka,The Buddha,d
The third Buddhist council took place in which city?,Vaishali,Rajagriha,Pataliputra,Kashmir,c
The term 'stupa' is most closely associated with which event in Gautama Buddha's life?,Birth,Enlightenment,First Sermon,Death,d
To which religion does the 'Tripitaka' belong?,Jainism,Hinduism,Buddhism,Ajivika,c
Who was the ruler who expanded the Mauryan empire throughout India and reigned from 298-272 BCE?,Chandragupta Maurya,Ashoka,Bindusara,Dhanananda,c
"Who authored 'Indica', a work detailing Mauryan-era India?",Chanakya,Ashoka,Megasthenes,Bindusara,c
Which of Ashoka's Major Rock Edicts is the largest?,The 12th,The 11th,The 13th,The 14th,c
Which two rivers was the city of Taxila situated between?,Ganges and Yamuna,Indus and Ganges,Jhelum and Beas,Indus and Jhelum,d
At which location was the lion capital of Ashoka situated on a pillar?,Taxila,Pataliputra,Sanchi,Sarnath,d
Which of the following was NOT under Ashoka's empire?,Suvarnagiri,Toshali,Kamarupa,Girnar,c
The Great Sanchi Stupa is related to which period?,Gupta period,Kushan period,Mauryan period,Vardhana dynasty,c
Where is the Lauriya Nandangarh pillar located?,Gujarat,Karnataka,Champaran,Kalinga,c
Which Mauryan emperor had his writings engraved on rocks and pillars?,Bindusara,Chandragupta Maurya,Ashoka,Dhanananda,c
In approximately which year did Ashoka lead a military campaign to conquer Kalinga?,272 BCE,298 BCE,260 BCE,300 BCE,c
Which language was predominantly used in Ashoka's inscriptions?,Sanskrit,Tamil,Pali,Prakrit,d
What was the capital of Magadha for many years before it was shifted to Pataliputra?,Taxila,Suvarnagiri,Rajagriha,Sarnath,c
"Match the following:
Column I (Edict/Site)  Column II (Location/Detail)
A. Thirteenth Rock Edict  1. Sarnath
B. Lion Capital   2. Kalinga Victory
C. Shahbazgarhi   3. Brahmi Script Not Used

Choose the correct sequence:","A-1, B-2, C-3","A-2, B-1, C-3","A-3, B-2, C-1","A-2, B-3, C-1",b
Identify the WRONG statement:,The Mauryan economy was primarily dependent on agriculture.,Chanakya was a political advisor of Chandragupta Maurya.,Bindusara defeated Chandragupta Maurya.,The Dhammekh Stupa is located at Sarnath.,c
"Who was the ruler who ruled between 298-272 BCE and expanded the empire throughout India, succeeding Chandragupta?",Ashoka,Bindusara,Megasthenes,Chanakya,b
"Who was defeated by Chandragupta Maurya, marking a significant power shift?",Bindusara,Ashoka,Dhanananda,Megasthenes,c
Which Mauryan king is renowned for establishing a detailed system of municipal administration?,Bindusara,Ashoka,Chandragupta Maurya,Dhanananda,c
"The book 'Indica', which describes Mauryan-era India, was authored by whom?",Chanakya,Ashoka,Bindusara,Megasthenes,d
On what was the Mauryan economy primarily dependent?,Trade,Agricultural economy,Mining,Textile industry,b
What was the capital of Kalinga during Ashoka's invasion?,Pataliputra,Taxila,Toshali,Suvarnagiri,c
Which rock edict of Emperor Ashoka mentions his victory over Kalinga?,The Eleventh,The Twelfth,The Thirteenth,The Fourteenth,c
Where was the lion capital of Ashoka located?,Taxila,Pataliputra,Sarnath,Girnar,c
By what name was the famous political advisor of Chandragupta Maurya known?,Megasthenes,Bindusara,Chanakya (Vishnugupta),Ashoka,c
Which rock edict of Ashoka did NOT use the Brahmi script?,Girnar,Sarnath,Shahbazgarhi,Lauriya Nandangarh,c
What is considered the best example of Mauryan art?,Stupas,Sculptures,Pillars,Rock Edicts,c
In which present-day location is the Lauriya Nandangarh pillar situated?,Gujarat,Karnataka,Champaran,Odisha,c
Who was the paternal grandfather of Emperor Ashoka?,Bindusara,Dhanananda,Chanakya,Chandragupta Maurya,d
Where is the site containing Ashoka's edicts located in modern-day Gujarat?,Sarnath,Girnar,Champaran,Taxila,b
In which language were most of Ashoka's inscriptions written?,Sanskrit,Pali,Prakrit,Magadhi,c
Which province during the Mauryan rule was considered the center of gold mines in Karnataka?,Toshali,Girnar,Suvarnagiri,Taxila,c
"Where is the Buddhist structure, 'Dhammekh Stupa', located?",Girnar,Sarnath,Champaran,Suvarnagiri,b
Which of the following was the primary basis of the Mauryan economy?,Trade,Industrial production,Agricultural economy,Maritime activities,c
Which script was NOT used in Ashoka's rock edict at Shahbazgarhi?,Prakrit,Brahmi,Kharosthi,Greek,b
"Before Pataliputra, what city served as the capital of Magadha for many years?",Taxila,Rajagriha,Sarnath,Girnar,b
"Dhanananda, the last ruler of the Nanda dynasty, was defeated by whom?",Ashoka,Bindusara,Chandragupta Maurya,Megasthenes,c
Which Mauryan emperor led a military campaign to conquer Kalinga in approximately 260 BCE?,Bindusara,Chandragupta Maurya,Ashoka,Megasthenes,c
Megasthenes was sent to the court of Chandragupta Maurya by which Greek ruler?,Alexander the Great,Ptolemy I Soter,Seleucus Nicator,Antigonus I Monophthalmus,c
The Sarnath lion capital was built by which Mauryan ruler?,Bindusara,Chandragupta Maurya,Ashoka,Brihadratha,c
In which year did Alexander invade India by crossing the Indus River?,332 BCE,323 BCE,326 BCE,330 BCE,c
"The Sanchi Stupa, a Buddhist monument, was built by Emperor Ashoka in which present-day Indian state?",Uttar Pradesh,Bihar,Madhya Pradesh,Andhra Pradesh,c
Who organized the third Buddhist council?,Kanishka,Harshavardhana,Ashoka,Chandragupta Maurya,c
"Ashoka, the conqueror of Kalinga, was the grandson of which ruler?",Bindusara,Chandragupta Maurya,Brihadratha,Dasharatha,b
"During the Mauryan dynasty, the historic Grand Trunk Road was known as:",Dakshinapatha,Silkapatha,Uttarapatha,Swarnapatha,c
Who was the guru of Chandragupta Maurya?,Parashara,Vishnu Gupta,Devagupta,Skandagupta,b
From which city did Udayin shift the capital of Magadha?,Pataliputra,Vaishali,Rajgir,Taxila,c
What is the name of the book written by Megasthenes?,Arthashastra,Indica,Mudrarakshasa,Mahabhasya,b
In which script are the earliest known inscriptions of Ashoka written?,Kharosthi,Aramaic,Greek,Brahmi,d
"According to Kautilya, who were the superintendents of various departments in the Mauryan administration?",Amatyas,Rajjukas,Adhyakshas,Yuktas,c
What were the special officers appointed by Emperor Ashoka in the 12th year of his reign called?,Amatyas,Yuktas,Adhyakshas,Rajjukas,d
The play Mudrarakshasa is about which king?,Bimbisara,Ashoka,Chandragupta Maurya,Harshavardhana,c
Who was the architect who built the palace of King Bimbisara?,Vishwakarma,Mahagovinda,Mayasura,Chanakya,b
